LOSS,EPOCH
216.66666666666666,0.0
216.66666666666666,1.0
216.66666666666666,2.0
216.66666666666666,3.0
216.66666666666666,4.0
216.66666666666666,5.0
216.66666666666666,6.0
216.66666666666666,7.0
216.66666666666666,8.0
216.66666666666666,9.0
216.66666666666666,10.0
216.66666666666666,11.0
216.66666666666666,12.0
216.66666666666666,13.0
216.66666666666666,14.0
216.66666666666666,15.0
216.66666666666666,16.0
216.66666666666666,17.0
216.66666666666666,18.0
216.66666666666666,19.0
216.66666666666666,20.0
216.66666666666666,21.0
216.66666666666666,22.0
216.66666666666666,23.0
216.66666666666666,24.0
216.66666666666666,25.0
216.66666666666666,26.0
216.66666666666666,27.0
216.66666666666666,28.0
216.66666666666666,29.0
216.66666666666666,30.0
216.66666666666666,31.0
216.66666666666666,32.0
216.66666666666666,33.0
216.66666666666666,34.0
216.66666666666666,35.0
216.66666666666666,36.0
216.66666666666666,37.0
216.66666158040366,38.0
216.66666412353516,39.0
216.66666412353516,40.0
216.66666094462076,41.0
216.6666634877523,42.0
216.6666612625122,43.0
216.66665840148926,44.0
216.66665395100912,45.0
216.66665649414062,46.0
216.66665363311768,47.0
216.66664854685465,48.0
216.66665331522623,49.0
216.66664091746011,50.0
216.66664600372314,51.0
216.6666514078776,52.0
216.66664346059164,53.0
216.6666514078776,54.0
216.6666488647461,55.0
216.66664091746011,56.0
216.6666405995687,57.0
216.66663869222006,58.0
216.6666405995687,59.0
216.66663392384848,60.0
216.66663614908853,61.0
216.66663805643717,62.0
216.66663360595703,63.0
216.66662565867105,64.0
216.66661834716797,65.0
216.66663042704263,66.0
216.6666348775228,67.0
216.66662693023682,68.0
216.66662311553955,69.0
216.6666088104248,70.0
216.66660118103027,71.0
216.66660118103027,72.0
216.66662089029947,73.0
216.6666005452474,74.0
216.66657829284668,75.0
216.66658115386963,76.0
216.66656112670898,77.0
216.66657829284668,78.0
216.66655667622885,79.0
216.66655667622885,80.0
216.66652170817056,81.0
216.66653219858804,82.0
216.6664835611979,83.0
216.6664835611979,84.0
216.66645781199136,85.0
216.66639804840088,86.0
216.6663392384847,87.0
216.66626358032227,88.0
216.66617139180502,89.0
216.66608301798502,90.0
216.665877978007,91.0
216.6656297047933,92.0
216.6650594075521,93.0
216.66390673319498,94.0
216.6599384943644,95.0
216.637482325236,96.0
214.66344197591147,97.0
223.62889862060547,98.0
155.66501331329346,99.0
104.75253121058147,100.0
104.607324441274,101.0
99.10380840301514,102.0
129.90036805470785,103.0
98.64122009277344,104.0
88.94579879442851,105.0
84.9339337348938,106.0
77.90207560857137,107.0
65.77124230066936,108.0
62.46270036697388,109.0
47.735213915506996,110.0
36.589696407318115,111.0
39.90487241744995,112.0
35.79108023643494,113.0
34.87194037437439,114.0
26.599861333767574,115.0
26.352409203847248,116.0
34.90427156289419,117.0
25.128867149353027,118.0
23.628488620122273,119.0
20.600681980450947,120.0
23.976770003636677,121.0
23.576280345519383,122.0
20.673861900965374,123.0
20.935192267100017,124.0
21.233952522277832,125.0
21.99895675977071,126.0
19.734833975632984,127.0
18.524322112401325,128.0
19.73406442006429,129.0
18.902302980422974,130.0
19.219003955523174,131.0
19.703147013982136,132.0
20.246848821640015,133.0
19.04710626602173,134.0
20.54346787929535,135.0
20.418720225493114,136.0
20.433794021606445,137.0
18.169229090213776,138.0
19.0770643055439,139.0
19.165658950805664,140.0
18.212764024734497,141.0
18.441921790440876,142.0
19.42820660273234,143.0
18.136964639027912,144.0
15.597773710886637,145.0
16.887496054172516,146.0
19.00741618871689,147.0
18.556716064612072,148.0
19.49620791276296,149.0
16.524922053019207,150.0
16.664493362108868,151.0
17.284189422925312,152.0
17.356166124343872,153.0
16.767261743545532,154.0
16.710090319315594,155.0
15.985937138398489,156.0
16.836583455403645,157.0
17.14825693766276,158.0
15.973156054814657,159.0
16.503563900788624,160.0
16.481212973594666,161.0
16.40601634979248,162.0
15.76250171661377,163.0
16.856944004694622,164.0
18.886071523030598,165.0
16.424205144246418,166.0
15.863777458667755,167.0
16.152565439542133,168.0
19.40055974324544,169.0
18.343454877535503,170.0
20.0010879834493,171.0
20.22427288691203,172.0
18.309569319089253,173.0
18.75754710038503,174.0
16.765554189682007,175.0
15.34072200457255,176.0
16.417880376180012,177.0
16.65368566910426,178.0
18.01398213704427,179.0
17.02825140953064,180.0
17.0477929910024,181.0
15.44324392080307,182.0
16.0546249349912,183.0
18.64737335840861,184.0
17.128596941630047,185.0
17.704694747924805,186.0
18.242570797602337,187.0
16.523425499598186,188.0
16.17588170369466,189.0
15.298517028490702,190.0
16.633694648742676,191.0
15.823864857355753,192.0
14.717582444349924,193.0
14.747212946414948,194.0
15.560827910900116,195.0
17.939955314000446,196.0
16.633145252863567,197.0
16.870880762736004,198.0
17.120139439900715,199.0
15.831966280937195,200.0
16.76330550511678,201.0
16.907160838445026,202.0
15.062402407328287,203.0
16.070409059524536,204.0
15.847559829552969,205.0
16.21476908524831,206.0
16.262800415356953,207.0
14.39226229985555,208.0
17.28308327992757,209.0
16.945985207955044,210.0
16.089834054311115,211.0
15.670318603515625,212.0
16.466696977615356,213.0
