EPOCH,LOSS
207.0,7.077238383172434
208.0,6.648919985264162
209.0,6.753493551212021
210.0,6.867619936224781
211.0,5.95058402230468
212.0,6.412823723841317
213.0,6.865149683590177
214.0,7.870904711228382
215.0,6.840555969672867
216.0,7.170225559910642
217.0,7.389010833788522
218.0,6.184756604176533
219.0,7.055138016048866
220.0,5.807063114793995
221.0,6.041814828220802
222.0,6.99750242052199
223.0,5.493008864076832
224.0,6.695056787774533
225.0,6.122412044790726
226.0,6.204444969756694
227.0,5.719146763222127
228.0,5.689254950873459
229.0,6.043923377236234
230.0,5.834348988683918
231.0,5.998757645299163
232.0,5.350784141806107
233.0,5.694070589693287
234.0,6.598447484306142
235.0,5.616650170917753
236.0,5.954200705395469
237.0,5.4118919365013705
238.0,6.264694692967813
239.0,5.687871245643761
240.0,5.397548095334934
241.0,5.56288672625264
242.0,4.62377414295945
243.0,6.3096020478236525
244.0,6.0635991398292255
245.0,5.364039009884943
246.0,5.913185450095165
247.0,5.36212947776046
248.0,5.328000924255274
249.0,5.550859102719946
250.0,5.099541055250771
251.0,5.1303941705558875
252.0,5.223736744138259
253.0,4.816226961491983
254.0,4.6027688617947735
255.0,4.8695222954206825
256.0,4.6159705285784565
257.0,5.535207463216178
258.0,5.141182338889641
259.0,4.848180106169061
260.0,4.91186726319639
261.0,4.5880935901327975
262.0,4.676117983799946
263.0,4.3156968279729915
264.0,4.428438538237463
265.0,4.277439158174056
266.0,4.142283996449241
267.0,4.409645946719978
268.0,4.307982417601574
269.0,4.22506698777404
270.0,3.9125597944742516
271.0,4.00511477114279
272.0,3.665733071067665
273.0,3.598415817641005
274.0,4.7004526959189885
275.0,4.007226817970034
276.0,3.678331240068508
277.0,4.234450841251808
278.0,4.389092471780656
279.0,4.151829705962652
280.0,3.5035860757284527
281.0,3.520864719831491
282.0,4.146115105363387
283.0,3.9123895771895785
284.0,3.7162208059166053
285.0,3.5157381371606755
286.0,3.996504732325107
287.0,4.145972656298287
288.0,3.593795862378953
289.0,3.22715948201433
290.0,3.8283890161333205
291.0,3.723831880696212
292.0,4.049239154857926
293.0,3.163996636113034
294.0,3.1518179736559904
295.0,3.3590365180486366
296.0,3.2349240191375155
297.0,3.919122160990027
298.0,3.03628605377825
299.0,3.386192426651339
300.0,2.9418692068208623
301.0,3.0961508222773104
302.0,2.9052767806415316
303.0,3.4307061780857135
304.0,2.948223317725749
305.0,3.3049653180037875
306.0,2.7247952388811716
307.0,3.166573746294915
308.0,3.22816777304758
309.0,3.1092520650429063
310.0,3.373834244058102
311.0,2.8747412320933763
312.0,2.280350379551513
313.0,3.210489202903796
314.0,3.066485237471665
315.0,3.602112295506876
316.0,3.2129182061062584
317.0,2.710658802261835
318.0,2.6539864917344684
319.0,3.204876573025426
320.0,2.7033762569668927
321.0,2.74744142158122
322.0,3.07813972159277
323.0,2.7340129364894916
324.0,2.497513257250001
325.0,2.2513549388209477
326.0,2.1902896097943754
327.0,1.9633284814750092
328.0,2.354898641381083
329.0,2.322901997385146
330.0,2.7808065693589707
331.0,2.312376220015031
332.0,2.440396271928956
333.0,1.7534136100660396
334.0,2.2534322497210924
335.0,2.0466582254518437
336.0,1.911212038390244
337.0,2.002222305611719
338.0,2.195570495309709
339.0,2.5568143423599534
340.0,1.953812759888323
341.0,2.4743620006343985
342.0,2.240132225465171
343.0,2.9774987607062617
344.0,2.8325045055980924
345.0,2.8681913546369047
346.0,2.653012843826149
347.0,1.9069556593894958
348.0,2.297636908820913
349.0,2.0908805720413786
350.0,2.096480806417103
351.0,2.2824099539201472
352.0,2.5129447217229046
353.0,2.5495669268354586
354.0,1.8386990299707726
355.0,2.0778174166437946
356.0,2.348097912118405
357.0,2.356247794779041
358.0,2.3065339523025705
359.0,1.8047488882571836
360.0,2.2924742789208135
361.0,2.0270998236499254
362.0,2.6513594751116596
363.0,1.6776992799360542
364.0,2.494413250609289
365.0,1.760525877717175
366.0,2.112892587728138
367.0,2.2751601511919044
368.0,2.3344686567028865
369.0,1.5006516930423206
370.0,2.8057472268237342
371.0,2.359453743771662
372.0,2.1406607529785058
373.0,1.6398222740692427
374.0,2.172952918312218
375.0,1.9292537675628179
376.0,1.99972068584418
377.0,1.819558114945134
378.0,1.5708927421630183
379.0,1.9128953527800645
380.0,1.958717691747448
381.0,1.9961582558064521
382.0,1.704714185829404
383.0,1.8336357285704794
384.0,2.0748040547853783
385.0,1.9156952560702456
386.0,1.4880154049849208
387.0,1.4226169601271423
388.0,1.4994131077693988
389.0,1.8351486400712895
390.0,1.8805226321461834
391.0,1.4640264141408703
392.0,1.601140895976296
393.0,1.3945774918870082
394.0,1.9462930801548535
395.0,1.8256366320803195
396.0,1.4496007833299758
397.0,1.7104719077484518
398.0,1.4864877032328256
399.0,1.2500888169566287
400.0,1.3014571893064282
401.0,1.4006237900709804
402.0,2.0055627460721173
403.0,1.423569428769848
404.0,1.5206730229945122
405.0,1.1968183079852333
406.0,1.530680070195017
407.0,1.5820215434967717
408.0,1.0765301245677321
409.0,1.6065858247913891
410.0,1.3757209611844412
411.0,1.5857507473305812
412.0,1.4706068997141681
413.0,1.5453982722910145
414.0,1.3312406336204916
415.0,1.0650455483907386
416.0,1.6309692799290525
417.0,1.7725542564935322
418.0,1.941276066665408
419.0,1.7604297723951219
420.0,1.2092664822747436
421.0,1.5393823143802112
422.0,1.7899701368959644
423.0,1.469047287596932
424.0,1.4699338968796065
425.0,1.2387135209916513
426.0,2.1731541315211524
427.0,1.334444193900386
428.0,0.898897288720819
429.0,1.2586671845822395
430.0,1.3490709556808955
431.0,0.8199962996229341
432.0,1.346107330503343
433.0,1.5226514709146717
434.0,1.0364619010611424
435.0,1.1383722756482377
436.0,1.282232031037536
437.0,1.3962393033353588
438.0,1.0447152060798452
439.0,1.1869905425023428
440.0,1.5103679095642477
441.0,1.0280255630046506
442.0,1.2789096937903874
443.0,1.1156931715675547
444.0,1.2823219344585757
445.0,1.09801894275448
446.0,1.0581731373750711
447.0,1.68630932554414
448.0,1.1797237449054476
449.0,1.6023158008539224
450.0,1.2030515836763986
451.0,0.9731409089474738
452.0,1.3913979854764817
453.0,1.3741390358043621
454.0,1.4516331628908086
455.0,1.2457043973705437
456.0,1.760183240039439
457.0,0.955660953551908
458.0,0.9729768392405932
459.0,0.8665994202034383
460.0,1.3527328537989267
461.0,0.9073964870428737
462.0,0.9896061013016519
463.0,1.384329850915112
464.0,1.2374366265309007
465.0,1.1286222942267792
466.0,0.947006868410714
467.0,0.9400505295282677
468.0,1.048430691791486
469.0,1.1398974619334257
470.0,0.8013642483119723
471.0,1.283016225205192
472.0,1.058136497117296
473.0,1.4418764944317974
474.0,1.0576729948007608
475.0,1.1897471909281574
476.0,1.3619968921323367
477.0,1.1369985719270344
478.0,1.1222772824613354
479.0,0.9919081994249851
480.0,1.4393826813637456
481.0,1.0502114839191679
482.0,1.1434894837910616
483.0,0.9922488761853568
484.0,0.6776531180248985
485.0,1.0598807402803927
486.0,0.9763773807996436
487.0,1.302726621114755
488.0,0.9834917806371858
489.0,0.927194521396975
490.0,0.9245924459228033
491.0,0.9584823296039919
492.0,0.9502550273001948
493.0,1.2774489438986476
494.0,0.8480850903293754
495.0,1.241716859461386
496.0,0.7948956021779701
497.0,1.2164103222798697
498.0,0.8586742621433886
499.0,1.0827466302280184
500.0,0.8359397461142721
501.0,0.6406103108502641
502.0,1.1043433547019958
503.0,0.9024113114876083
504.0,0.7049865835829626
505.0,0.8697007253200193
506.0,1.4878348436536668
507.0,0.9378544959840895
508.0,1.2638222062135045
509.0,1.0344000270095053
510.0,0.9416540785680844
511.0,1.0447491271586358
512.0,0.9185393603542183
513.0,1.0307699291011956
514.0,0.9608473264718358
515.0,1.2939687529696693
516.0,0.7741906808901436
517.0,0.8878688736806942
518.0,1.4419186718856232
519.0,1.2785348522512219
520.0,1.0758076204529292
521.0,0.8184754493870313
522.0,0.8911074633839764
523.0,0.48473028065283086
524.0,0.6789127678810796
525.0,1.2172503705266156
526.0,0.7743922351281854
527.0,1.189078073712844
528.0,1.5251579873169525
529.0,0.7218238402016556
530.0,0.8768376300606546
531.0,0.8430692259269424
532.0,0.9101301937163631
533.0,0.470449205440811
534.0,1.1060467430307894
535.0,0.7638548876665816
536.0,0.6769678147533272
537.0,1.112899124622345
538.0,0.7157576091681854
539.0,0.7252035767217225
540.0,0.6970659962183312
541.0,1.039899718912342
542.0,0.9378152565111088
543.0,0.6423075674455377
544.0,0.9539895155761815
545.0,0.5538742459273036
546.0,0.7049415428427201
547.0,0.8572073669373235
548.0,0.9687290191650391
549.0,0.8178965381429165
550.0,0.7529552080963231
551.0,1.3373810890354687
552.0,1.011784761012355
553.0,0.6548487521425078
554.0,0.7482206866711001
555.0,0.8369249037549465
556.0,0.7161778890633885
557.0,0.6512785938721669
558.0,0.7395811412907853
559.0,0.5866025309019451
560.0,0.7276434694664388
561.0,0.5906672477722168
562.0,1.063664526879033
563.0,0.8828975362113759
564.0,0.5585888171497779
565.0,0.7845919434028336
566.0,0.5931423910056488
567.0,1.1020480341549161
568.0,1.1685409477994413
569.0,1.175257094298737
570.0,0.5907027412064468
571.0,0.3807368987723242
572.0,0.4423015336447124
573.0,0.6339697807650023
574.0,0.31937803271450577
575.0,0.44846176422094997
576.0,1.0604807908021952
577.0,0.6706218870380257
578.0,0.47116402885581876
579.0,0.6823917325538925
580.0,0.5695455044130736
581.0,0.8935459188268154
582.0,0.45743950937367694
583.0,0.6413501787789261
584.0,0.9377534034885938
585.0,1.0995221334167673
586.0,1.0399912776826303
587.0,0.5790807438802116
588.0,0.5999256131015246
589.0,0.5809116174903097
590.0,0.5076600003846085
591.0,1.0355547161041936
592.0,0.9873410138902785
593.0,0.7980194793471808
594.0,0.7686040001579478
595.0,0.5750471353530884
596.0,1.1554501207568977
597.0,1.0566909735715841
598.0,1.1416874482661863
599.0,0.7959309076961083
600.0,0.5332395524918279
601.0,0.5556091817119454
602.0,0.5741962669770929
603.0,0.5505629868447026
604.0,0.6456214566774006
605.0,0.4783706453782094
606.0,1.0019977560526208
607.0,0.7047504224354708
608.0,0.5155232465719874
609.0,0.734636322606968
610.0,0.5522832221622709
611.0,0.8116440863548955
612.0,0.7004739785496192
613.0,0.6410462856292725
614.0,0.6232324378399909
615.0,0.5201671281947365
616.0,0.7900037878676306
617.0,0.6837801608858229
618.0,0.587209810184527
619.0,0.9113816234129893
620.0,0.5062721318836454
621.0,0.575010891956619
622.0,0.5849701807468752
623.0,0.5666068973420542
624.0,0.4592867440815213
625.0,0.4775476063354106
626.0,0.7291185606884051
627.0,0.4391949448404433
628.0,0.660050838053981
629.0,0.7082296149640144
630.0,0.5543032062204578
631.0,0.7006889649584324
632.0,0.6197562089449242
633.0,0.7872305022010321
634.0,0.3872925126099888
635.0,0.6338918631589865
636.0,0.30266552409039266
637.0,0.39472009411341025
638.0,0.2848069411289843
639.0,1.0119507871096647
640.0,0.535305480413799
641.0,0.5045643946792506
642.0,1.0060088838203043
643.0,0.7601503948622113
644.0,0.5972976684570312
645.0,0.8028872194169443
646.0,0.6577653002135361
647.0,0.5635508970369266
648.0,0.837931085990954
649.0,0.6374232210690463
650.0,0.6916866483567636
651.0,0.6527437009388888
652.0,0.8898870145218282
653.0,0.5631790221491947
654.0,0.3455995615524582
655.0,0.7817980066130433
656.0,0.528859568547599
657.0,0.6065773058541214
658.0,0.32962251011329363
659.0,0.6172766994826401
660.0,0.6149208839935593
661.0,0.7328074250040175
662.0,0.7086657391318792
663.0,0.5111359727533558
664.0,0.7223904517632497
665.0,0.5977982667428029
666.0,0.7543607920031005
667.0,0.6441555973849719
668.0,0.8573681342450878
669.0,0.6319077060192446
670.0,0.37126027934158906
671.0,0.4519069790840149
672.0,0.5509171395362178
673.0,0.8820811645894111
674.0,0.7101012226901476
675.0,0.3986298102366773
676.0,0.529203851011735
677.0,0.5044864152051225
678.0,0.5689583654645123
679.0,0.31544258700141425
680.0,0.6157138332535949
681.0,0.5473082337198378
682.0,0.5640000866938241
683.0,0.4318307721162144
684.0,0.47892882476879073
685.0,0.6491646449777144
686.0,0.5276386307764657
687.0,0.6303840641733967
688.0,0.35378724261175226
689.0,0.30870444337023967
690.0,0.7992364764213562
691.0,0.46971361999270284
692.0,0.4775763237023655
693.0,0.5885546946827369
694.0,0.23361515319800075
695.0,0.5465973261036451
696.0,0.6590658833708944
697.0,0.49064614501180526
698.0,0.7563260755961454
699.0,0.7869338679917252
700.0,0.3580819217464592
701.0,0.3009299786784981
702.0,0.6140404449233526
703.0,0.2956602264054214
704.0,0.5845037389405167
705.0,0.3059819106814228
706.0,0.5355276691762707
707.0,0.7292943657199039
708.0,0.7178277516666847
709.0,0.4058013392400138
710.0,0.32259084001372135
711.0,0.49669935658008235
712.0,0.780461415459838
713.0,0.7853297153605691
714.0,0.6377234391019314
715.0,0.4986015580877473
716.0,0.483133064795144
717.0,0.48935581158988084
718.0,0.3162867117531692
719.0,0.32884794775443743
720.0,0.8231243936321403
721.0,0.7037897464595263
722.0,0.7491118304337128
723.0,0.3722903155073335
724.0,0.4187122651293308
725.0,0.33319972813883914
726.0,0.4727102012573918
727.0,0.678356132175349
728.0,0.604317035101637
729.0,0.6130828555626205
730.0,0.5875750719746456
731.0,0.6071862276596359
732.0,0.803439554534381
733.0,0.6675327390055114
734.0,0.5188360772555387
735.0,0.43367086030259916
736.0,0.4156935924216162
737.0,0.371348058875603
738.0,0.5837223431732081
739.0,0.47421819273429583
740.0,0.40078345431557183
741.0,0.612182076218762
742.0,0.41211599111557007
743.0,0.3262019180044343
744.0,0.662049140356764
745.0,0.6106828934029688
746.0,0.3871447081807293
747.0,0.789605680900284
748.0,0.5704834793187394
749.0,0.5405559147460551
750.0,0.3045860528945923
751.0,0.6647037433672555
752.0,0.0
753.0,0.0
754.0,0.0
755.0,0.0
756.0,0.0
757.0,0.0
758.0,0.0
759.0,0.0
760.0,0.0
761.0,0.0
762.0,0.0
763.0,0.0
764.0,0.0
765.0,0.0
766.0,0.0
767.0,0.0
768.0,0.0
769.0,0.0
770.0,0.0
771.0,0.0
772.0,0.0
773.0,0.0
774.0,0.0
775.0,0.0
776.0,0.0
777.0,0.0
778.0,0.0
779.0,0.0
780.0,0.0
781.0,0.0
782.0,0.0
783.0,0.0
784.0,0.0
785.0,0.0
786.0,0.0
787.0,0.0
788.0,0.0
789.0,0.0
790.0,0.0
791.0,0.0
792.0,0.0
793.0,0.0
794.0,0.0
795.0,0.0
796.0,0.0
797.0,0.0
798.0,0.0
799.0,0.0
800.0,0.0
