LOSS,EPOCH
253.16363636363636,0.0
253.16363636363636,1.0
253.16363636363636,2.0
253.16363636363636,3.0
253.16363636363636,4.0
253.16363636363636,5.0
253.16363636363636,6.0
253.16363525390625,7.0
253.1636297052557,8.0
253.1636211048473,9.0
253.16361444646662,10.0
253.16360695578834,11.0
253.1635955810547,12.0
253.16356908624823,13.0
253.16349431818182,14.0
253.1631231134588,15.0
229.567570773038,16.0
167.08812630393288,17.0
136.39270505038175,18.0
98.71440277099609,19.0
83.31742886629972,20.0
71.90171210549094,21.0
66.78310630104758,22.0
64.9059885892001,23.0
59.98018306385387,24.0
55.13667866099964,25.0
57.69584133841774,26.0
55.248602988503194,27.0
54.2242244720459,28.0
51.94993563565341,29.0
47.34091457020153,30.0
47.80743959600275,31.0
45.3219087080522,32.0
43.59304767955433,33.0
44.921864821694115,34.0
44.89714050292969,35.0
44.050517030195756,36.0
42.373597301136364,37.0
42.699722844904116,38.0
41.07843170166016,39.0
40.303843307495114,40.0
40.67361505681818,41.0
40.905452000011095,42.0
39.51649703979492,43.0
38.15310277071866,44.0
38.415788685191764,45.0
40.8451957355846,46.0
37.20394300981001,47.0
36.96487686850808,48.0
41.575981278852986,49.0
36.62972783175382,50.0
37.208161648837006,51.0
34.821391851251775,52.0
34.4866566918113,53.0
34.660012852061875,54.0
34.9195634321733,55.0
34.3054762059992,56.0
35.095632102272724,57.0
37.73619353554466,58.0
32.4745903708718,59.0
34.18609769994562,60.0
36.11803160580722,61.0
33.513704577359285,62.0
33.20263023376465,63.0
34.52192060297186,64.0
33.65023139606823,65.0
31.795599243857644,66.0
31.612940493496982,67.0
32.45948610739274,68.0
32.235964393615724,69.0
33.78798037442294,70.0
32.45431865345348,71.0
30.421988556601786,72.0
31.41187910600142,73.0
30.89576582475142,74.0
27.807970272411,75.0
30.76027568470348,76.0
32.69602962840687,77.0
27.690806475552645,78.0
30.266787685047497,79.0
30.545861157503996,80.0
33.595072087374604,81.0
31.312329517711294,82.0
30.011493093317206,83.0
29.277712648565117,84.0
29.13343866521662,85.0
28.278518763455477,86.0
28.992704287442294,87.0
28.137363745949486,88.0
29.01533357446844,89.0
32.73399046117609,90.0
27.56357795975425,91.0
28.40536214655096,92.0
29.003971741416237,93.0
29.96436991258101,94.0
28.187543244795364,95.0
29.235091148723257,96.0
28.693758791143242,97.0
28.65261109092019,98.0
27.1135818828236,99.0
29.068579205599697,100.0
27.331611182472923,101.0
27.859525472467595,102.0
27.200124966014517,103.0
28.489274076981978,104.0
29.777320098876952,105.0
26.558725114302202,106.0
29.84714338129217,107.0
27.941295485063034,108.0
28.659424608403985,109.0
28.697523221102628,110.0
26.671347375349566,111.0
26.59873551455411,112.0
29.265702551061455,113.0
26.679559690302067,114.0
27.00573529330167,115.0
26.589697872508655,116.0
25.622651078484274,117.0
25.299546484513716,118.0
26.51787258494984,119.0
28.133631082014602,120.0
28.461365457014605,121.0
24.744498929110442,122.0
25.019185655767266,123.0
25.917917338284578,124.0
28.339097612554376,125.0
25.422244141318583,126.0
28.60043893293901,127.0
26.08345357721502,128.0
27.001611085371536,129.0
28.222423067959873,130.0
24.434290166334673,131.0
24.70837752602317,132.0
24.674266329678623,133.0
27.126642955433237,134.0
26.07421238639138,135.0
29.56891854026101,136.0
28.27425318631259,137.0
24.317294363542036,138.0
29.931579173694956,139.0
26.233312624151058,140.0
27.96072838523171,141.0
26.591148601878775,142.0
24.894025646556507,143.0
26.096831876581366,144.0
27.10069580078125,145.0
25.754939512772992,146.0
26.182812985506924,147.0
27.193948147513648,148.0
26.36951880021529,149.0
25.653556459600274,150.0
27.467955355210737,151.0
24.053622731295498,152.0
22.892863776467063,153.0
24.73546336780895,154.0
26.874084489995784,155.0
29.524000583995473,156.0
25.606498128717597,157.0
25.80140269019387,158.0
26.654109954833984,159.0
26.04025050943548,160.0
22.905896533619273,161.0
23.935294168645687,162.0
26.74020076231523,163.0
26.547490605441006,164.0
25.5867451060902,165.0
26.419889320026744,166.0
25.622529021176426,167.0
24.356393883445048,168.0
26.172222900390626,169.0
25.937269748340952,170.0
26.78186916004528,171.0
22.916668995943937,172.0
22.528328063271264,173.0
23.027329531582918,174.0
28.093023456226696,175.0
25.243359166925604,176.0
27.124088365381414,177.0
23.765517824346368,178.0
25.116999435424805,179.0
24.997101853110575,180.0
28.576743750138718,181.0
23.168992528048427,182.0
26.129811442982067,183.0
25.62331659143621,184.0
22.661848883195358,185.0
25.427837371826172,186.0
25.213195297934792,187.0
25.349908117814497,188.0
25.323650446805086,189.0
24.935981022227896,190.0
23.5971848227761,191.0
23.626895210959695,192.0
23.279095129533246,193.0
22.46859675320712,194.0
25.08385014967485,195.0
22.446470199931753,196.0
24.58773588700728,197.0
25.592138134349476,198.0
23.58531941500577,199.0
22.473171164772726,200.0
